timestamp,ax,ay,az,gx,gy,gz,pitch,roll,BAR,totacc,status,mov,prob
1672219680258,9.936936378479004,1.161584496498108,2.0716919898986816,-1.0499995946884155,0.909999668598175,0.5599997639656067,-6.528250180153162,78.22343933759764,0.001953125,10.216843486784681,0,,0
1672219680365,9.877060890197754,1.396296501159668,2.0716919898986816,0.2099999338388443,1.0499995946884155,-0.2099999338388443,-7.877257820360006,78.15406023786426,0.0068359375,10.188124628646586,0,,0
1672219680470,9.982441902160645,1.19271981716156,1.9567310810089111,-0.48999980092048645,0.6299998164176941,0.06999997049570084,-6.687422361938848,78.90965127095748,0.02294921875,10.242095655462744,0,,0
1672219680574,9.90101146697998,1.2190649509429932,2.33514404296875,0.27999988198280334,-0.34999987483024597,0.5599997639656067,-6.833591034223295,76.72935714836242,0.03662109375,10.24544021139644,0,,0
1672219680683,9.908196449279785,1.4034814834594727,2.222578287124634,0.2099999338388443,-0.06999997049570084,0.2099999338388443,-7.869215610699845,77.35686178867243,0.037841796875,10.250949780109744,0,,0
1672219680787,9.884245872497559,1.3196557760238647,2.0501368045806885,-0.7699997425079346,0.5599997639656067,0.4199998676776886,-7.447960667209233,78.28217083055337,0.05224609375,10.180514169366619,0,,0
1672219680892,9.956096649169922,1.2478052377700806,1.9998414516448975,0.27999988198280334,0.27999988198280334,0.4199998676776886,-7.005185057573341,78.64236503006671,0.067626953125,10.231336385376848,0,,0
1672219680997,9.86987590789795,1.2238550186157227,2.2273683547973633,0.13999994099140167,0.6299998164176941,0.13999994099140167,-6.89683187781477,77.2828986094048,0.08349609375,10.191832089072502,0,,0
1672219681104,9.922566413879395,1.3340259790420532,2.272873640060425,0.27999988198280334,0.909999668598175,0.06999997049570084,-7.4660410787506075,77.09834012250867,0.09033203125,10.26659165128759,0,,0
1672219681211,9.922566413879395,1.221459984779358,2.222578287124634,-0.34999987483024597,-0.06999997049570084,-0.34999987483024597,-6.849700821022096,77.37458433056204,0.09814453125,10.241540068498606,0,,0
1672219681317,9.853110313415527,1.350791096687317,2.304008960723877,3.149998903274536,0.7699997425079346,0.34999987483024597,-7.603565420151659,76.83868344048852,0.096923828125,10.208666745776409,0,,0
1672219681425,9.910591125488281,1.281335473060608,2.2273683547973633,-0.06999997049570084,-1.609999418258667,0.4199998676776886,-7.189486465313954,77.33345468845145,0.08935546875,10.238300974238022,0,,0
1672219681533,9.898615837097168,1.266965389251709,2.184257984161377,2.9399991035461426,-0.8399997353553772,0.9799996018409729,-7.124306177064973,77.55635475950815,0.10986328125,10.215614505714539,0,,0
1672219681641,9.903406143188477,1.2597802877426147,2.016606569290161,2.8699989318847656,-2.029999256134033,1.1899995803833008,-7.10520192232515,78.49035708004915,0.0908203125,10.184851577987397,0,,0
1672219681749,9.893826484680176,1.3939014673233032,2.2704787254333496,1.1199995279312134,-1.1899995803833008,0.7699997425079346,-7.818764043662584,77.07529679722346,0.078369140625,10.246259681084137,0,,0
1672219681857,9.898615837097168,1.3316309452056885,2.162702798843384,1.609999418258667,1.2599996328353882,-0.27999988198280334,-7.487281129230587,77.67538308518056,0.065185546875,10.21925241203021,0,,0
1672219681967,9.920171737670898,1.341210961341858,2.3087990283966064,1.9599992036819458,0.34999987483024597,-0.06999997049570084,-7.5016069941413,76.89834132934658,0.063720703125,10.27322768662474,0,,0
1672219682076,9.886641502380371,1.2693604230880737,2.2201831340789795,1.329999566078186,-0.5599997639656067,0.0,-7.140341206598655,77.3433995189368,0.043212890625,10.212059989499723,0,,0
1672219682184,9.867481231689453,1.350791096687317,2.1483325958251953,-0.13999994099140167,0.34999987483024597,-0.13999994099140167,-7.618644968381824,77.71733004680561,0.062255859375,10.188579655031331,0,,0
1672219682292,9.730964660644531,1.1208691596984863,2.3614892959594727,2.029999256134033,1.1199995279312134,2.2399990558624268,-6.386921922777341,76.35928353065329,0.0703125,10.075944253260193,0,,0
1672219682398,9.908196449279785,1.171164631843567,2.1124072074890137,-0.5599997639656067,-3.6399986743927,2.3099992275238037,-6.594321105574542,77.96484418625143,0.06201171875,10.198345340429169,0,,0
1672219682505,10.20038890838623,1.3244458436965942,2.3183789253234863,4.129998683929443,-2.5199992656707764,2.4499990940093994,-7.216026792749631,77.19515334218495,0.079345703125,10.544049104428435,0,,0
1672219682613,9.527388572692871,1.3915064334869385,1.7124390602111816,1.7499994039535522,-3.0099987983703613,3.709998607635498,-8.180216367199082,79.81053658463563,0.089599609375,9.779563932223727,0,,0
1672219682720,9.02682876586914,1.0753638744354248,1.815424919128418,-2.3799991607666016,-5.45999813079834,2.169999122619629,-6.6614664916516375,78.62868818790956,0.095947265625,9.270157100489493,0,,0
1672219682827,8.693921089172363,1.0106983184814453,1.7483643293380737,-6.509997367858887,3.4999988079071045,-4.899998188018799,-6.502039738492374,78.62937274674833,0.072021484375,8.925388104941934,0,,0
1672219682935,8.593330383300781,1.0753638744354248,1.7387843132019043,-4.269998550415039,5.17999792098999,-5.109997749328613,-6.992613895460457,78.56114726545268,0.0673828125,8.833182066890625,0,,0
