Time,Ax,Ay,Az,Gx,Gy,Gz,pitch,roll,BAR,totA,status,mov,prob
1672141212459,0.9532178044319153,6.703660011291504,1.6741187572479248,-20.01999282836914,-0.909999668598175,-2.4499990940093994,-73.96660433258177,29.656529417578035,-0.0869140625,6.974980669725483,1,moving,0.663
1672141212595,0.71611088514328,5.034331321716309,2.5267457962036133,-13.3699951171875,-3.779998779296875,2.169999122619629,-62.45026871211319,15.823383110948084,-0.192626953125,5.678182013221062,1,moving,0.477
1672141212703,1.0370434522628784,7.41977071762085,2.902763843536377,-7.55999755859375,1.0499995946884155,7.90999698638916,-67.44017689422216,19.659812133748314,-0.343994140625,8.034581168628966,1,moving,0.692
1672141212822,1.2621753215789795,8.337063789367676,4.442761421203613,-29.959989547729492,7.839996814727783,6.579997539520264,-61.01439095025685,15.859690757899731,-0.4287109375,9.530889161884312,1,moving,0.600
1672141212947,1.5687378644943237,9.340576171875,4.981640815734863,-37.51998519897461,8.959996223449707,2.589998960494995,-60.7881636457644,17.479415421594165,-0.4599609375,10.701590859638241,1,moving,0.659
1672141213068,1.8729053735733032,9.110654830932617,6.737190246582031,-23.869991302490234,10.569995880126953,-0.27999988198280334,-52.49278122957015,15.535666092121247,-0.475341796875,11.484839502813944,1,moving,0.774
1672141213187,1.2454102039337158,9.007668495178223,6.787485599517822,-15.46999454498291,10.989995956420898,4.899998188018799,-52.54418335260924,10.397333552179715,-0.496826171875,11.3472066632608,1,moving,0.747
1672141213305,2.0118165016174316,12.219389915466309,9.139394760131836,-16.65999412536621,1.5399994850158691,4.4799981117248535,-52.55335485592899,12.414292929250669,-0.514404296875,15.391212821733873,1,moving,0.842
1672141213430,1.73159921169281,15.182029724121094,9.881851196289062,12.739995002746582,17.289993286132812,-2.5199992656707764,-56.54292229428832,9.93904511317546,-0.51123046875,18.197347208855227,1,moving,0.928
1672141213551,1.0609936714172363,9.187294960021973,7.261699676513672,-7.419997215270996,-11.619996070861816,4.829998016357422,-51.38218166570534,8.312563591307791,-0.474609375,11.758587434088813,1,moving,0.666
1672141213671,1.7124390602111816,8.854387283325195,7.017407417297363,7.629997253417969,5.45999813079834,-0.5599997639656067,-50.79275319997852,13.713713726968171,-0.491943359375,11.427013107474233,1,moving,0.867
1672141213788,1.8369801044464111,8.782537460327148,6.478528022766113,26.179990768432617,3.219998836517334,-3.709998607635498,-52.5211421856624,15.830631538382704,-0.40185546875,11.067013395128217,1,moving,0.853
1672141213908,0.6035449504852295,7.673643112182617,5.637876033782959,33.5999870300293,3.6399986743927,-5.109997749328613,-53.53913877728721,6.11034728217053,-0.309814453125,9.541211206796977,1,moving,0.718
1672141214033,0.7017407417297363,4.897815227508545,2.6512868404388428,21.209991455078125,-11.339995384216309,-4.619998455047607,-60.75289645717224,14.825056585996709,-0.185546875,5.613408588522856,0,static,0.656
1672141214154,0.41194337606430054,3.5470240116119385,2.596201181411743,23.44999122619629,10.569995880126953,-0.48999980092048645,-53.45806028063233,9.016049285009807,-0.0859375,4.414899461867578,0,static,0.148
1672141214273,0.5269043445587158,6.667734622955322,2.476450204849243,37.37998580932617,-4.129998683929443,4.059998512268066,-69.20714435275794,12.011479410621371,-0.010986328125,7.132259025552133,0,static,0.420
1672141214402,1.2166699171066284,9.941726684570312,2.1076173782348633,27.509990692138672,-12.529995918273926,0.34999987483024597,-76.24532326322397,29.996665461653528,0.0927734375,10.235246268211004,0,static,0.079
1672141214516,0.7472461462020874,9.429192543029785,2.246528387069702,17.989992141723633,-5.109997749328613,3.0799989700317383,-75.90517322121032,18.398291975060783,0.116943359375,9.721879376460725,0,static,0.063
1672141214637,1.2885205745697021,9.022039413452148,1.7387843132019043,3.709998607635498,-4.619998455047607,5.739997863769531,-76.51095528175266,36.540177254727716,0.125,9.277976683351303,0,static,0.062
1672141214757,1.470542073249817,9.659113883972168,1.7747095823287964,-1.2599996328353882,-2.2399990558624268,2.4499990940093994,-76.5793944103563,39.645484701878196,0.15478515625,9.930285449792036,0,static,0.036
1672141214879,1.302890658378601,9.577683448791504,2.2177882194519043,-2.3099992275238037,-1.5399994850158691,2.7999989986419678,-74.96736900239027,30.433084959376043,0.142578125,9.917062513631977,0,static,0.039
1672141215000,1.5328125953674316,9.527388572692871,1.9279907941818237,-3.4999988079071045,2.72999906539917,1.1899995803833008,-75.5050200129501,38.485790462053046,0.14501953125,9.840619694411812,0,static,0.046
1672141215122,1.4202466011047363,9.251960754394531,1.9758912324905396,-2.2399990558624268,0.909999668598175,3.0099987983703613,-75.26434526590725,35.70812116707876,0.1640625,9.566609868257363,0,static,0.043
1672141215238,1.446591854095459,9.419611930847168,2.272873640060425,-9.519996643066406,1.3999994993209839,2.589998960494995,-74.03853349437541,32.47509859831044,0.1708984375,9.797329814994246,0,static,0.031
1672141215357,1.5783178806304932,9.49625301361084,2.615361452102661,-2.8699989318847656,2.659999132156372,0.6299998164176941,-72.16834459182371,31.110134091587703,0.180908203125,9.975471124512136,0,static,0.034
1672141215480,1.5232324600219727,9.548943519592285,2.21539306640625,-2.659999132156372,3.0099987983703613,0.2099999338388443,-74.27528569060364,34.511152426093005,0.19287109375,9.920207956807609,0,static,0.033
1672141215601,1.4968873262405396,9.584868431091309,2.074086904525757,-3.289998769760132,0.6299998164176941,-2.659999132156372,-75.05815950995613,35.81832554154195,0.18701171875,9.920292888635675,0,static,0.042
1672141215723,1.8226099014282227,9.718989372253418,1.49209725856781,-7.979996681213379,-6.789997577667236,-9.659996032714844,-76.37659069991403,50.6941960905922,0.176025390625,10.000350768837293,0,static,0.048
1672141215840,0.9627978801727295,7.810159206390381,0.6921606659889221,-17.079994201660156,-4.269998550415039,-5.17999792098999,-81.3670039915169,54.287435449415376,-0.125244140625,7.899661573432861,1,moving,0.817
1672141215962,0.5221142768859863,4.768484115600586,1.4394067525863647,-23.029991149902344,-2.3799991607666016,4.129998683929443,-72.19802128529919,19.937166286952774,-0.338623046875,5.008286720851204,1,moving,0.943
1672141216085,1.0466235876083374,4.258345127105713,2.3279590606689453,-14.069994926452637,-4.129998683929443,11.619996070861816,-59.06191024191175,24.208134789321,-0.465087890625,4.964707196183251,1,moving,0.708
1672141216206,1.506467342376709,7.673643112182617,3.3673975467681885,-26.179990768432617,6.649997711181641,11.479995727539062,-64.32463644100217,24.102234795556523,-0.553466796875,8.514317864912941,1,moving,0.817
1672141216324,1.769919514656067,9.515413284301758,6.86652135848999,-59.42998123168945,11.129995346069336,-2.3099992275238037,-53.30622977307649,14.453973708475841,-0.619873046875,11.8669634121803,1,moving,0.866
1672141216443,1.7292041778564453,9.987232208251953,6.7611403465271,-28.069988250732422,7.349997520446777,-10.91999626159668,-55.05535476776003,14.346231123195649,-0.6767578125,12.183922728567264,1,moving,0.973
1672141216570,1.5687378644943237,8.351433753967285,7.625742435455322,-23.589990615844727,7.489997386932373,-0.2099999338388443,-47.00884559333212,11.624494538683438,-0.69384765625,11.417501124427638,1,moving,0.934
1672141216692,2.933899164199829,14.688655853271484,12.693604469299316,-19.319992065429688,-2.3099992275238037,2.4499990940093994,-48.42825241730224,13.014353631131618,-0.739013671875,19.633949411785565,0,static,0.993
1672141216808,1.4441968202590942,13.416899681091309,11.117681503295898,13.789995193481445,3.359998941421509,-8.189996719360352,-50.11804814976933,7.4013283525916265,-0.78466796875,17.48432851203735,0,static,0.998
