timestamp,ax,ay,az,gx,gy,gz,pitch,roll,BAR,totacc,status,mov,prob
1673131562340,-0.8670654296875,1.0963287353515625,9.913436889648438,0.49133649468421936,-0.13813374936580658,0.601493775844574,-6.286898754771156,-4.9985780367270864,0.0,10.011491902826432,0,,0
1673131562444,-0.849517822265625,0.987060546875,9.512237548828125,-0.7335076928138733,1.6462395191192627,0.6364643573760986,-5.900914604706092,-5.103425528349381,0.0,9.600970380064705,0,,0
1673131562548,-0.8989715576171875,1.0381011962890625,9.7060546875,-1.0482428073883057,1.8219666481018066,-2.0929884910583496,-6.078982176958469,-5.2916192972512475,0.0,9.802719089715984,0,,0
1673131562651,-0.7984619140625,1.027740478515625,9.896682739257812,0.4563659131526947,0.596248209476471,0.1818469613790512,-5.909675664137725,-4.612618442826154,0.0,9.981889658822691,0,,0
1673131562756,-0.9643707275390625,0.982269287109375,9.714828491210938,-0.3488314151763916,1.4014455080032349,-0.2727704346179962,-5.745523394186296,-5.669059819249683,0.0,9.811868143538026,0,,0
1673131562859,-1.024993896484375,1.0620269775390625,10.000381469726562,-0.48871368169784546,0.7361304759979248,-0.2727704346179962,-6.0306533727828,-5.852122697324079,0.0,10.108716205775162,0,,0
1673131562963,-1.0768280029296875,0.9049072265625,9.545730590820312,-1.118183970451355,1.4014455080032349,-1.0080265998840332,-5.381359176493017,-6.436172540504763,0.0,9.648802420461374,0,,0
1673131563069,-1.0186004638671875,0.9671173095703125,9.745132446289062,-1.0132721662521362,0.8419164419174194,-1.6383711099624634,-5.637026618438442,-5.967117633035215,0.0,9.845835119032657,0,,0
1673131563172,-1.044921875,0.95196533203125,9.7076416015625,0.001748528447933495,0.10666023194789886,-0.7282620668411255,-5.56875415616385,-6.143612432060534,0.0,9.810015554657895,0,,0
1673131563276,-1.17333984375,0.95196533203125,9.813735961914062,0.5271813273429871,0.31648364663124084,0.4616115093231201,-5.50160835696353,-6.817974955726329,0.0,9.929369461979244,0,,0
1673131563382,-1.0281829833984375,0.9073028564453125,9.747528076171875,-0.6985371112823486,0.8069458603858948,-0.9730560779571533,-5.288613826437239,-6.021373438977198,0.0,9.843508638510098,0,,0
1673131563485,-1.2515106201171875,1.115478515625,10.841049194335938,9.310914039611816,-8.433152198791504,4.171114444732666,-5.836225597826794,-6.585180050329446,0.0,10.969909698128738,0,,0
1673131563589,-0.743438720703125,1.37548828125,13.579238891601562,87.2568130493164,-45.53342819213867,17.296443939208984,-5.7753701685749625,-3.1337116396083147,0.0,13.668957459092526,0,,0
1673131563698,0.3157958984375,2.59423828125,12.437850952148438,132.75701904296875,-69.61328887939453,31.541704177856445,-11.777928871170301,1.4544221286051842,0.0,12.709442773671578,0,,0
1673131563802,0.5399169921875,3.445281982421875,9.078338623046875,206.78271484375,-34.75287628173828,16.805980682373047,-20.748510984350187,3.4035488897758324,0.0,9.72510722056874,0,,0
1673131563906,1.882293701171875,3.7427978515625,6.6903076171875,275.7682800292969,-1.9583518505096436,7.076294422149658,-28.303703706869108,15.71375407742603,0.0,7.893781181900678,0,,0
